Title,Link,Description
‘곰 탈출 반복’ 농장 인명피해…정부·국회 안이함이 낳은 비극,https://n.news.naver.com/mnews/article/028/0002618600?sid=103,"환경부는 지난 1월 사육곰협회, 시민단체, 전남 구례군, 충남 서천군과 함께 ‘곰 사육 종식을 위한... 경찰은 사고 접수 뒤 농장 안에서 피를 흘리며 쓰러진 상태로 부부를 발견했고, 곰 3마리를 사살했다. 곰 1마리는... "
[D리포트] 무허가 사육장서 또 곰 탈출…농장 부부 습격,https://n.news.naver.com/mnews/article/055/0001019241?sid=102,"농장으로 출동한 경찰과 소방당국은 농장을 벗어난 곰 세 마리를 발견했고, 함께 출동한 엽사들이 두 시간... 환경부는 불법 곰 사육을 없애기 위해 전남 구례에 사육 곰 보호시설을 2024년까지 설치하는 사업을 추진하고... "
농장 탈출한 곰들이 일으킨 끔찍한 사고[어텐션뉴스],https://n.news.naver.com/mnews/article/079/0003716066?sid=100,"[기자] 경기남부경찰청 33개 경찰서 직장협의회, 울산경찰청 6개 경찰서 직장협의회, 충남 경찰직장협의회, 광주·전남 경찰직장협의회 등은 중징계 요구 철회를 촉구했습니다. 경찰청 앞에서는 류 총경의 징계를... "
[이태원 참사 안전진단]② 인파대응 매뉴얼 참고했더라면... “예견된 인재”,https://idsn.co.kr/news/view/1065601096281277,"뉴스1에 따르면, 지난 6일 서강오 전남 무안경찰서 직장협의회위원장은 경찰청 내부 게시판에 “경찰은 군중 밀집에 대한 구체적인 매뉴얼을 2014년부터 운영하고 있었지만 (이태원 현장에서) 기존 매뉴얼이 미실행 된 것”... "
[조달청 입찰정보]주간 신기술·서비스 용역,https://n.news.naver.com/mnews/article/029/0002771664?sid=105,"아울러, 경찰청의 &apos;112시스템 유지관리 사업(81억1100만원)&apos;, 경기신용보증재단의 &apos;차세대... 15 전남소방본부 소방정보통신시스템 통합유지보수 용역(23~25년) 전라남도 소방본부 4,458 2022/12/14... "
울산 사육장서 곰 3마리 탈출…농장 부부 숨진 채 발견,https://n.news.naver.com/mnews/article/055/0001019216?sid=102,"농장으로 출동한 경찰과 소방 당국은 농장을 벗어난 곰 3마리를 발견했고, 함께 출동한 엽사들이 2시간 만에... 환경부는 불법 곰 사육을 없애기 위해 전남 구례에 사육 곰 보호시설을 2024년까지 설치하는 사업을 추진하고... "
울산 무허가 시설 &apos;곰 3마리&apos; 탈출해 사살했지만…농장주 부부 공격당해 사망,https://n.news.naver.com/mnews/article/119/0002665771?sid=102,"소방당국은 경찰, 엽사로 구성된 울주군포획단 등과 함께 곰 포획에 나섰다. 소방대와 울주군포획단은 오후... 그나마 환경부가 곰 사육 종식을 위해 전남 구례에 사육 곰 보호시설을 2024년까지 설치하는 사업을 현재... "
내년 목포농협 조합장 선거 앞두고 조기 가열,https://n.news.naver.com/mnews/article/002/0002269137?sid=102,"인근 전남 서남권 현직조합장들에게 금품을 제공했다며 의혹을 제기했다. 이와 함께 농협협동조합법을 위반, 업무방해, 뇌물수수 등의 혐의를 지난 6월에 목포경찰에 고발했다며 신속하게 수사할 것도 촉구했다. 이에 대해... "
"내년부터 증여 때 취득세 기준 공시가서 시가로 변경, 절세하려면 연내 집 물...",https://n.news.naver.com/mnews/article/009/0005057935?sid=004,"증여 비중은 서울이 가장 높았고 이어 대구(11.9%) 전남(11.6%) 제주(11.4%) 대전(9.4%) 부산(9.0%) 순이었다. 차창환... 이 중 편법증여·명의신탁 등 위법의심행위에 대해서는 국세청·경찰청·지자체 등 관계기관에 통보, 엄중... "
"&quot;여수 건설현장 붕괴 사고, 안전시공 기본 원칙 망각&quot;",https://www.safetynews.co.kr/news/articleView.html?idxno=217639,"지난달 전남 여수시 웅천동에서 발생한 흙막이 벽 붕괴 사고 후속 현장 / 사진 = 여수시청 제공. 전남... 사고 인명 피해는 없었지만 여수시와 경찰, 소방 등 200여 명이 긴급출동, 인근 상가 4개 동의 이용객 100여 명을 긴급... "
반달곰 습격당한 60대 부부 사망…&apos;관리 사각지대&apos; 불법 곰 사육의 비극,https://n.news.naver.com/mnews/article/469/0000712106?sid=102,"9일 소방당국과 경찰에 따르면, 8일 오후 9시 37분쯤 “곰을 사육하는 부모님이 농장에 간 이후 연락이 되지... 환경부는 반복되는 불법 증식과 곰 탈출 사고를 방지하기 위해 전남 구례와 충남 서천에 불법 증식 개체를... "
"고 노옥희 울산시교육감 빈소, 이틀째 조문객 이어져",https://n.news.naver.com/mnews/article/003/0011584622?sid=102,전날 빈소를 방문한 조희연 서울교육감에 이어 부산 경남 광주 전북 전남 교육감과 교육부 차관도 이날... 한편 노 교육감은 8일 울산경찰청 주관 기관장 모임 점심식사 도중에 갑작스럽게 별세했다. 사인은 심근경색이다.... 
울산서 사육 곰 3마리 탈출…농장주 부부 숨진채 발견,http://www.womentimes.co.kr/news/articleView.html?idxno=58608,곰을 키우던 60대 부부는 숨진 채 발견돼 경찰은 곰 탈출과 연관성을 수사 중이다. 9일 울산소방본부와... 전남 구례군과 충남 서천군에 사육 곰 보호시설(생추어리)을 완성할 때까지 농가에서 안전하게 관리한다는... 
&apos;울산 주인 습격 곰&apos;…불법사육에도 몰수 못해 참변,https://n.news.naver.com/mnews/article/079/0003715992?sid=102,정부는 불법 사육되는 곰들을 수용할 보호시설을 전남 구례군과 충남 서천군에 만들기로 했다. 구례군... 신고를 받은 소방관과 경찰들은 울주군 범서읍 한 농장 안팎에서 반달가슴곰 3마리를 발견했다. 소방관들은... 
전교조 광주·전남 &quot;1989년 전교조 해직교사 명예회복 대책 마련&quot; 촉구,https://n.news.naver.com/mnews/article/003/0011584547?sid=102,"광주·전남지부는 9일 &quot;진실화해과거사정리위원회가 1989년 전교조를 결성했다는 이유로 해직된 1500여 명의... 보안사령부, 경찰 등 11개 국가기관이 총동원돼 교사들에게 사찰, 탈퇴 종용, 불법감금, 사법처리, 해직 등... "
조합원 참여 저조했던 ‘파업 찬·반투표’…광주·전남 속속 ‘복귀’[화물연...,https://n.news.naver.com/mnews/article/032/0003191866?sid=102,밀집한 여수산단도 출하 물량이 늘어나고 있다. 여수산단의 출하량은 평상시의 60% 수준까지 회복됐다. 총파업 기간 전남에서는 화물연대 조합원 5명이 경찰에 입건되기도 했다. 광주에서는 입건된 조합원이 없었다.
목포시민단체 “지역 역사 배제한 ‘목원동 골목사업’ 재검토해야”,https://n.news.naver.com/mnews/article/028/0002618562?sid=102,"전남 목포시가 목원동 일대에 조성 중인 테마형 골목길 조성사업이 지역의 역사를 배제한 채 추진되고... 조선인 경찰 공로비), 목포청년회관, 김대중 전 대통령 신혼집, 목포국악의 배출지 권번(옛 술집) 등 지역... "
"전남자치경찰, 마을공동체와 풀뿌리 치안모델 구축 &apos;맞손&apos;",https://www.smartfn.co.kr/article/view/sfn202212090036,"전남자치경찰위원회는 자체 사업뿐만 아니라 기존에 도가 추진해 온 ‘마을공동체 지원사업’에도 자치경찰 활동 분야를 신청토록 안내하고 주민자치 치안활동으로 안전순찰, 안전지도 제작, 범죄 예방 홍보․캠페인... "
화물연대 파업 철회…&quot;현장 돌아가지만 이후 과정 만만치 않아&quot;,https://n.news.naver.com/mnews/article/087/0000939947?sid=102,"화물연대 광주본부는 조합원 투표 결과 63%가 파업 철회에 찬성했고, 전남본부는 56%가 찬성했다. 부산본부는... 이어 &quot;지난 몇 년간 정부가 피해자를 보호하기는커녕 이런 부분을 공공연히 비호하고, 단속하려는 경찰에게... "
"울산 사육장서 또다시 곰 탈출, 끝내 인명 피해 사고로 이어져",https://n.news.naver.com/mnews/article/055/0001019169?sid=102,"소방당국은 경찰, 엽사로 구성된 울주군포획단 등과 함께 곰 포획에 나섰습니다. 이와 관련해 울주군은 오후... 그나마 환경부가 곰 사육 종식을 위해 전남 구례에 사육 곰 보호시설을 2024년까지 설치하는 사업을 현재... "
울산 곰 탈출 두번째 되풀이 결국 60대 2명 사망 참변으로,https://n.news.naver.com/mnews/article/658/0000027432?sid=102,9일 경찰과 소방 당국 등에 따르면 지난 8일 밤 9시37분께 울산소방본부 119지령실에 한 여성으로부터... 환경부는 2024년까지 곰 사육 종식을 위해 전남 구례에 곰 보호시설을 설치하는 사업을 추진하고 있다.
"울산 곰, 용인서 불법증식된 개체..쓸개즙 채취 없었나?",https://n.news.naver.com/mnews/article/014/0004940050?sid=102,정부는 90억 원을 투입해 몰수 곰 보호시설을 전남 구례군에 마련 중이다. 오는 2024년에서야 완공 예정이다.... 곰이 아니고서야 설명이 되지 않는다는 게 경찰의 시각이다. 경찰에 신고가 들어온 것은 8일 오후 9시 37분.... 
"전남자치경찰-마을공동체, 협업 워크숍 개최",http://www.joongdo.co.kr/web/view.php?key=20221209010002472,"전남자치경찰위원회는 자체 사업뿐만 아니라 기존에 도가 추진해 온 &apos;마을공동체 지원사업&apos;에도 자치경찰 활동 분야를 신청토록 안내하고 주민자치 치안활동으로 안전순찰, 안전지도 제작, 범죄 예방 홍보·캠페인, 취약... "
"울산 사육장서 또다시 곰 탈출, 끝내 인명피해 사고로 이어져",https://n.news.naver.com/mnews/article/001/0013633275?sid=102,"소방당국은 경찰, 엽사로 구성된 울주군포획단 등과 함께 곰 포획에 나섰다. 이와 관련해 울주군은 오후 11시... 그나마 환경부가 곰 사육 종식을 위해 전남 구례에 사육 곰 보호시설을 2024년까지 설치하는 사업을 현재... "
"전남도 자치경찰위, 나주서 ‘풀뿌리 치안모델 만들기’ 나서",https://www.ekn.kr/web/view.php?key=20221209010002018,조만형 전남자치경찰위원장은 &quot;자치경찰제 성공을 위해서는 주민 참여가 필수적이다&quot;며 &quot;마을공동체를 통해 지역 치안서비스 만족도가 획기적으로 개선되도록 주민과 고민하고 이를 지원하겠다&quot;고 말했다. 지난 8일... 
광양제철·여수산단 물류 50~60% 회복…&quot;주말 내로 정상화 전망&quot;,https://n.news.naver.com/mnews/article/421/0006510189?sid=102,"9일 전남도에 따르면 국토부와 경찰, 지자체는 전날 오후부터 철강·석유화학 운송사 업무개시명령 현장 합동조사에 나섰다. 합동조사단은 4인 1조(국토부 2명, 경찰 1명, 지자체 1명)로 구성돼 여수와 광양 등에 위치한... "
국정원 잠재적 반역자 색출·쇄신 ‘절호의 기회’,http://www.skyedaily.com/news/news_view.html?ID=175990,"2월 전남 신안 출신 김대중이 대통령에 당선됐다. 정권을 차지한 좌익세력들이 제일 먼저 행한 일은 다름... 같은 시기 대공경찰 2500명, 기무사 요원 600명, 공안 검사 40여 명도 강제퇴직시켰다. 한마디로 ‘국가정보기관... "
"목포농협 일부 조합원, 내물수수혐의 등으로 조합장 고발",http://www.betanews.net:8080/article/1378007.html,▲목포농협 일부 조합원과 준조합원 등 30여명이 지난 7일 오후 목포경찰서 앞에서 조합장 고발 사건에 대해 신속한 수사를 촉구하는 기자회견을 가졌다. ©조합원 전남 목포농협 일부 조합원들이 내년 3월에 치러질... 
"전남도자치경찰, 마을공동체와 풀뿌리 치안모델 발굴 나서",http://www.netongs.com/news/articleView.html?idxno=311834,조만형 전남자치경찰위원장은 &quot;자치경찰제 성공을 위해서는 주민 참여가 필수적이다&quot;며 &quot;마을공동체를 통해 지역 치안서비스 만족도가 획기적으로 개선되도록 주민과 고민하고 이를 지원하겠다&quot;고 말했다.
"檢, 하얏트호텔서 &quot;60억 갚아&quot; 난동 피운 &apos;수노아파&apos; 수사망 확대…조직원 기...",https://n.news.naver.com/mnews/article/057/0001708129?sid=102,"1980년대 후반, 전남 목포시에서 결성된 수노아파는 국내 10대 폭력 조직으로 꼽힙니다. 이들은 인구와... 2006년, 경찰은 이들이 서울과 신촌, 강남 등 4개 합숙소에서 단체생활을 하며 조직원을 교육 시켰다고 밝혔습니다.... "
12월 9일 오늘의 안전 상황,http://fpn119.co.kr/188436,"8.) : (가금) 1건*(무안) (야생조류) 없음 * 전남 무안군 현경면 종오리 농장(6.3천수) ※ 확진(누계)... (울주군)/경찰 인근 지역 순찰 중 - (산불) 3건(완진 3*) 발생, 피해면적 0.24ha * 충북 청주시(16:47~17:13/0.... "
담양 태양광 발전소 화재…재산 피해 18억 원 추정,https://n.news.naver.com/mnews/article/079/0003715769?sid=102,전남의 한 태양광 발전소에서 불이 나 18억원 상당의 재산 피해가 발생했다. 9일 전남 담양소방서 등에... 경찰과 소방 당국은 &apos;배터리에서 연기가 났다&apos;는 관리자 진술을 토대로 정확한 화재 원인을 조사하고 있다.... 
"전남도자치경찰위, ‘자치경찰-마을공동체’풀뿌리 치안모델발굴 나서",http://www.breaknews.com/937700,조만형 전남자치경찰위원장은 “마을공동체를 통해 지역 치안서비스 만족도가 획기적으로 개선되도록 주민과 고민하고 이를 지원하겠다”고 밝혔다. 아래는 위... 
[10년 전 오늘] 식당 벽 뚫고 금고서 5천만 원 털어... CCTV 가리는 치밀함까...,http://www.sisunnews.co.kr/news/articleView.html?idxno=174689,"37분쯤 전남 여수시 월하동 모 식당 주인 A 씨의 신고로 사건이 알려지게 되었으며 범인들은 식당 벽을 뚫고 들어가 우체국 금고를 부수고 현금 5,200만 원을 훔쳐 달아났습니다. 보안이 허술한 휴일 새벽을 노려 경찰... "
담양 태양광발전소 화재로 18억원 피해,http://www.namdonews.com/news/articleView.html?idxno=706574,/담양소방서 제공 9일 전남 담양소방서 등에 따르면 지난 8일 오후 3시 32분께 담양군 무정면 한 태양광... 경찰과 소방 당국은 &apos;배터리에서 연기가 났다&apos;는 관리자 진술을 토대로 정확한 화재 경위를 조사할 방침이다.
담양 태양광발전소 화재로 18억원 피해,https://n.news.naver.com/mnews/article/003/0011583421?sid=102,전남의 한 태양광 발전소에서 난 불로 인한 재산 피해가 18억 원 이상인 것으로 집계됐다. 9일 전남... 경찰과 소방 당국은 &apos;배터리에서 연기가 났다&apos;는 관리자 진술을 토대로 정확한 화재 경위를 조사할 방침이다.
정부 강공모드에 속속 업무복귀…12개 항만 물동량 회복세 [화물연대 파업],https://n.news.naver.com/mnews/article/022/0003762594?sid=102,"화물연대 집단운송거부와 관련해 철강, 석유화학 분야에 업무개시명령이 발동된 8일 전남... 경찰에 따르면 이날 오후 5시 기준 집단운송거부 관련 집회 참가인원(3300명)은 출정식(9600명) 대비 35% 수준으로 감소했다.... "
류삼영·참사·정보인사 두고 일선 &apos;부글&apos;…지휘부 책임론 도마 위,https://n.news.naver.com/mnews/article/079/0003715744?sid=102,"경기남부경찰청 33개 경찰서 직장협의회, 울산경찰청 6개 경찰서 직장협의회, 충남 경찰직장협의회, 광주·전남 경찰직장협의회 등은 중징계 요구 철회를 압박한 상태다. 이날 경찰청 앞에서는 류 총경의 징계를 반대하는... "
철강-유화도 업무명령… 화물연대 오늘 파업중단 투표,https://n.news.naver.com/mnews/article/020/0003466957?sid=102,"○ 운송사 240곳, 기사 1만여 명 조사 착수 국토교통부는 업무개시명령 발동 직후 경찰, 지방자치단체와 함께... 광주와 전남 곡성에 공장이 있는 금호타이어는 2차 감산을 결정했다. 지난달 30일 광주와 곡성 공장에서... "
"검찰 ‘하얏트서울 난동’ 조폭 기소, 호텔 소유 KH그룹도 수사",https://n.news.naver.com/mnews/article/025/0003244697?sid=102,김 전 회장의 ‘금고지기’로 알려진 김모씨가 태국 파타야에서 현지 경찰에게 체포됐다. 또 검찰은 국내... 수노아파는 1980년대 후반 전남 목포시에서 결성됐다. 1990년대 중반 서울로 활동 무대를 옮겼고 2000년대 들어... 
화물차 기사 현장 속속 복귀…집회참가자 34%로 줄어,https://n.news.naver.com/mnews/article/020/0003466949?sid=101,"●운송사 240곳, 기사 1만여 명 조사 착수 국토교통부는 업무개시명령 발동 직후 경찰, 지방자치단체와 함께... 광주와 전남 곡성에 공장이 있는 금호타이어는 2차 감산을 결정했다. 지난달 30일 광주와 곡성 공장에서... "
"&apos;하얏트호텔 난동&apos; 수노아파 조직원 1명 구속기소…검찰, 강제수사 확대",https://n.news.naver.com/mnews/article/421/0006509326?sid=102,1980년대 전남 목포에서 결성된 수노아파는 2000년대 들어 전국 조직으로 성장했다. 검찰은 지난 2020년 10월 그랜드하얏트서울 호텔에서 난동을 피운 사건을 경찰에서 송치받아 보완수사하는 과정에서 A씨 혐의를 포착한... 
"검찰, &apos;하얏트호텔 난동&apos; 수노아파 조직원 구속기소",https://n.news.naver.com/mnews/article/031/0000715802?sid=102,"수노아파는 1980년대 전남 목포에서 결성된 것으로 알려졌으며, 국내 10대 폭력조직으로 꼽힌다. 수노아파는... KH그룹의 고소로 수사를 시작한 경찰은 올해 초 이들을 업무방해 등 혐의로 검찰에 송치했다. 이와 관련해... "
"검찰, &apos;하얏트호텔 난동&apos; 수노아파 조직원 구속기소",https://n.news.naver.com/mnews/article/055/0001018989?sid=102,전남 목포에서 결성된 뒤 2000년대 중반 서울로 활동 무대를 옮겨 &apos;전국구&apos;로 세를 불린 것으로 알려졌습니다. 수노아파 조직원 65명은 2006년 아파트 공사장의 각종 이권과 유흥업소 지분 등을 강탈한 혐의로 경찰에... 
"남도일보, 광주전남기자협회 &apos;올해의 기자상&apos; 3개 부문 수상",http://www.namdonews.com/news/articleView.html?idxno=706557,남도일보가 2022년 광주·전남기자협회 올해의 기자상 3개 부문에서 수상의 영예를 안았다.... 습격&apos; 경찰 부실 대응(KBC광주방송 박승현·이계혁·장창건) ◇방송 기획 ▲최우수상= &apos;56%의 비밀&apos; 계절근로제 먹이사슬... 
"道자치경찰·마을공동체, 풀뿌리 치안모델 발굴",http://www.kjdaily.com/article.php?aid=1670496411590707002,조만형 전남자치경찰위원장은 “자치경찰제 성공을 위해서는 주민 참여가 필수적”이라며 “마을공동체를 통해 지역 치안서비스 만족도가 획기적으로 개선되도록 주민과 고민하고 이를 지원하겠다”고 말했다.
&apos;몸캠&apos; 했다가 큰코 다친다,http://www.namdonews.com/news/articleView.html?idxno=706553,"8일 광주·전남경찰청에 따르면 최근 3년간 지역에서 발생한 몸캠 피싱 사건은 모두 108건으로 집계됐다. 연도별로는 2019년 74건(광주 24건·전남 50건), 2020년 124건(광주 30건·전남 94건), 지난해 142건(광주 42건·전남 100건)... "
[단독] &quot;지금 올래? 천안인데 1시간이면 가&quot;…원정 마약 성행,https://n.news.naver.com/mnews/article/057/0001708039?sid=102,"&quot; ▶ 인터뷰 : 인근 주민 - &quot;그런 사람 있으면 안좋지.아파트 단지안에 와있더라도 큰 짐이지.&quot; 지난 2일과 지난달 29일 서울에서 각각 필로폰을 소지한 40대 남성이 경찰에 붙잡혔는데, 당일 전남 광주와 강원도 춘천에서 온... "
"검찰, &apos;하얏트 호텔 난동&apos; 수노아파 조직원 구속 기소",https://n.news.naver.com/mnews/article/003/0011583159?sid=102,전남 목포에서 결성된 것으로 알려진 수노아파는 국내 10대 폭력조직으로 꼽힌다. 수노아파는 지난 2020년 10월 조직원 등 10여명이 그랜드하얏트서울 호텔에서 난동을 피운 혐의로 수사를 받고 있다. 검찰은 경찰로부터... 
"검찰, &apos;하얏트호텔 난동&apos; 수노아파 조직원 구속기소",https://n.news.naver.com/mnews/article/119/0002665509?sid=102,1980년대 전남 목포에서 결성된 뒤 2000년대 중반 서울로 활동 무대를 옮겨 &apos;전국구&apos;로 세를 불린 것으로 알려졌다. 수노아파 조직원 65명은 2006년 아파트 공사장의 각종 이권과 유흥업소 지분 등을 강탈한 혐의로 경찰에... 
"檢, &apos;하얏트호텔 난동&apos; 수노아파 조직원 구속기소",https://n.news.naver.com/mnews/article/277/0005189426?sid=102,"전남 목포에서 결성되고, 2000년대 중반 서울로 활동 무대를 옮겨 소위 &apos;전국구&apos;로 세를 불린 것으로 전해졌다. 수노아파 조직원 65명은 2006년 아파트 공사장의 각종 이권과 유흥업소 지분 등을 강탈한 혐의로 경찰에... "
"검찰, &apos;하얏트호텔 난동&apos; 수노아파 조직원 구속기소",https://n.news.naver.com/mnews/article/001/0013632174?sid=102,1980년대 전남 목포에서 결성된 뒤 2000년대 중반 서울로 활동 무대를 옮겨 &apos;전국구&apos;로 세를 불린 것으로 알려졌다. 수노아파 조직원 65명은 2006년 아파트 공사장의 각종 이권과 유흥업소 지분 등을 강탈한 혐의로 경찰에... 
"포항 철강산단 제품 출하 ‘숨통’… 제주, 시멘트 반입 재개 [화물연대 파업...",https://n.news.naver.com/mnews/article/022/0003762412?sid=102,"보름째 ‘스톱’ 화물연대 총파업과 관련해 철강, 석유화학 분야에 업무개시명령이 발동된 8일 전남... 제주경찰청은 애월항부터 업체로 가는 길목에 인력 200여명을 배치해 충돌에 대비했다. 충북에선 성신양회와... "
KBC &apos;이일산업 폭발의 진실&apos; 올해의 기자상 최우수상,https://n.news.naver.com/mnews/article/660/0000023609?sid=102,"광주전남기자협회 올해의 기자상 우수상을 수상했습니다. 지난 6월 30일 새벽 2시쯤 복면을 한 남성이 여수의 한 파출소에 화살총을 발사하고 달아났는데, KBC는 확보한 CCTV 영상을 바탕으로 경찰의 초기대응이... "
"전남자치경찰, 풀뿌리 치안모델 시동",http://www.jndn.com/article.php?aid=1670489891350420003,"전남자치경찰위원회가 8일 나주에서 ‘자치경찰-마을공동체 간 협업 워크숍’을 개최하고 풀뿌리 치안모델 만들기에 나섰다. 워크숍에는 각 시군 마을공동체 지원센터 관계자를 비롯해 활동가 50여명이 참여, 주민이 직접... "
화물연대 파업 15일째-광주·전남지역 물류 정상화 &apos;기로&apos;,http://www.namdonews.com/news/articleView.html?idxno=706509,/여수광양항만공사 제공 민주노총 공공운수노조 화물연대 총파업이 15일째를 맞은 8일 광주·전남 운수... 여수산단 입주 업체들은 경찰의 참관 하에 화물연대 측과 협의를 지속해 긴급 물량을 운송하고 있다. 그동안... 
"자치경찰-마을공동체, 풀뿌리 치안모델 발굴 나서",http://www.namdonews.com/news/articleView.html?idxno=706468,조만형 전남자치경찰위원장은 &quot;자치경찰제 성공을 위해서는 주민 참여가 필수적이다&quot;며 &quot;마을공동체를 통해 지역 치안서비스 만족도가 획기적으로 개선되도록 주민과 고민하고 이를 지원하겠다&quot;고 말했다.
"검찰, 국내 10대 폭력조직 수노아파 조직원 구속기소",https://n.news.naver.com/mnews/article/469/0000711908?sid=102,"수노아파는 1980년대 후반 전남 목포에서 결성된 단체로, 조직원 대다수가 목포와 영광 출신으로 알려졌다.... 서울경찰청 광역수사대가 송치한 사건도 수사 중이다. 검찰은 그랜드하얏트 호텔 난동 사건에 연루된... "
"대통령실, 어뷰징 사태로 중단된 국민제안 재개 시동",https://n.news.naver.com/mnews/article/018/0005383449?sid=100,"민원인은 경찰에 순직 기록이 남아 있지 않다고 했고, 대통령실이 전남경찰서에 확인할 결과 순직 사실이 없었다고 확인했다. 하지만 전사자 대상자에는 순직 일지와 경위로 추정되는 사실이 확인돼 전자 인사기록을... "
광주전남記協 올해의 기자상 대상에 광주일보 &apos;빨리빨리 공사가 부른 참변&apos;,https://n.news.naver.com/mnews/article/003/0011582869?sid=102,기사내용 요약 대상 외 6개 부문별 12편 선정 광주전남기자협회(회장 맹대환)는 8일 &apos;2022 올해의 기자상... 습격&apos; 경찰 부실 대응(KBC광주방송 박승현·이계혁·장창건) ◇방송 기획 ▲최우수상= &apos;56%의 비밀&apos; 계절근로제... 
"정부, 철강 석유화학 운송분야 추가 업무개시명령…전방산업 피해확산 차단 포...",https://www.viva100.com/main/view.php?key=20221208010002586,"추가로 발동된 업무개시명령에 따라 국토교통부와 지방자치단체 공무원, 경찰 등으로 구성된 86개... 도수화 기자 화물연대 집단운송거부와 관련해 철강, 석유화학 분야에 업무개시명령이 발동된 8일 전남... "
‘경찰국 반대’ 류삼영 총경 징계위... 경찰 내부는 반발 조짐,https://n.news.naver.com/mnews/article/022/0003762376?sid=102,"울산경찰청 6개 경찰서 직장협의회는 “류삼영 총경에 대한 중징계 요구를 철회하라”고 촉구했고, 광주·전남 경찰직장협의회도 “조직 현안에 대한 경찰관들의 자유로운 의견 개진 통로를 폭넓게 보장하라”며 징계... "
화물연대 파업 15일째···광주·전남 물류 회복 조짐,http://www.mdilbo.com/detail/DDAuq0/684300,"8일 광주시와 전남도 등에 따르면, 지역 수출입 거점인 광양항의 컨테이너 반출입량(전날 오후 5시부터... 정부는 이날 오후부터 국토부·지자체·경찰로 구성된 86개 합동조사반을 현장에 투입해 업무개시명령서 송달... "
광양제철·여수산단 물류 평시 절반 수준…&quot;복귀 계속 늘어나&quot;,https://n.news.naver.com/mnews/article/001/0013631821?sid=101,"업무개시명령 이후 운전기사 속속 복귀…화물연대, 천막집회 지속 화물 운송이 점차 회복세를 보인 전남... 여수시와 광양시는 업무개시명령이 내려지자 국토교통부·경찰 등과 함께 이날 오후부터 운송사들을 대상으로... "
전남에 호국원 설치된다면···순천·장흥?,http://www.mdilbo.com/detail/ilgftp/684296,"전남 정치권에서 호국원(국립묘지) 설립 목소리가 나오고 있다. 두 의원이 각각 자신의 지역구를 염두에 두고... 기타참전자, 월남참전군인, 6·25 참전경찰, 10년 이상 장기복무한 군인, 안장 대상자 배우자 등이다. 서울="
"전남도,&apos;자치경찰-마을공동체, 풀뿌리 치안모델 발굴 나서",https://n.news.naver.com/mnews/article/468/0000907126?sid=102,조만형 전남자치경찰위원장은 “자치경찰제 성공을 위해서는 주민 참여가 필수적이다”며 “마을공동체를 통해 지역 치안서비스 만족도가 획기적으로 개선되도록 주민과 고민하고 이를 지원하겠다”고 말했다.
오병석 육군 31사단장 취임···&quot;완벽한 해안경계 유지&quot;,http://www.mdilbo.com/detail/SexeuZ/684294,오병석 소장(진)이 8일 광주·전남 향토방위를 책임지는 제31보병사단장으로 취임했다. 31사단 충장부대는... 오 사단장은 취임사에서 &quot;완벽한 해안 경계로 현장 작전 종결태세를 완비하겠다&quot;며 &quot;민·관·경찰·소방과... 
"전남도 자치경찰, 마을공동체와 치안모델 발굴 나서",https://n.news.naver.com/mnews/article/081/0003323441?sid=102,조만형 전남자치경찰위원장은 “자치경찰제 성공을 위해서는 주민 참여가 필수적이다”며 “마을공동체를 통해 지역 치안서비스 만족도가 획기적으로 개선되도록 주민과 고민하고 이를 지원하겠다”고 말했다.
"전남도자치경찰-마을공동체, 풀뿌리 치안모델 발굴 나서",https://www.wikitree.co.kr/articles/813619,조만형 전남자치경찰위원장은 “자치경찰제 성공을 위해서는 주민 참여가 필수적이다”며 “마을공동체를 통해 지역 치안서비스 만족도가 획기적으로 개선되도록 주민과 고민하고 이를 지원하겠다”고 말했다.
"목포농협 일부 조합원, 뇌물수수혐의 등으로 조합장 고발",http://www.newsfreezone.co.kr/news/articleView.html?idxno=429366,"혐의로 경찰에 고발해 논란이 일고 있다. 목포농협 일부 조합원과 준조합원 등 30여명이 지난 7일 오후... 극동방송은 전남 서부권 (목포, 무안, 영암, 신안 등) 60여만명의 청취자가 청취하는 방송으로 목포농협... "
업무개시명령에 철강 2차 가공업체도 한숨 돌려…&quot;정상 회복엔 일주일&quot;,https://n.news.naver.com/mnews/article/421/0006508644?sid=101,"긴급한 물량을 경찰의 협조를 구해 출하했지만 창고에 쌓아두며 버텨왔다. 이런 탓에 포항지역 일부 중소... 포스코, 현대제철의 부분 출하로 경북 포항, 전남 광양 등 철강 2차 가공업체들도 일부 철강재를 공급받기... "
"전남 자치경찰-마을공동체, 풀뿌리 치안모델 발굴 나서",https://n.news.naver.com/mnews/article/005/0001572027?sid=102,조만형 전남자치경찰위원장은 “자치경찰제 성공을 위해서는 주민 참여가 필수적이다”며 “마을공동체를 통해 지역 치안서비스 만족도가 획기적으로 개선되도록 주민과 고민하고 이를 지원하겠다”고 말했다.
전남자치경찰·마을공동체 &apos;풀뿌리 치안모델&apos; 발굴 나서,https://n.news.naver.com/mnews/article/003/0011582533?sid=102,기사내용 요약 지원센터 관계자 활동가 등 50명 생활안전·사회적 약자 보호활동 논의 [무안=뉴시스] 이창우 기자 = 전남자치경찰위원회가 8일 나주에서 &apos;자치경찰-마을공동체 간 협업 워크숍&apos;을 개최하고 풀뿌리 치안모델... 
